ID_Ucznia_w_klasie,ID_Przedmiotu,Ocena,Frekwencja
109914,2,6,75
109914,3,5,76
109915,1,5,98
109915,2,1,56
109915,3,3,79
109916,1,3,100
109916,2,3,85
109916,3,2,93
109917,1,4,70
109917,2,1,68
109917,3,4,71
109918,1,4,79
109918,2,3,46
109918,3,3,76
109919,1,6,81
109919,2,1,86
109919,3,4,72
109920,1,3,79
109920,2,5,82
109920,3,1,73
109921,1,3,66
109921,2,5,82
109921,3,2,85
109922,1,5,73
109922,2,3,58
109922,3,5,83
109923,1,5,72
109923,2,2,79
109923,3,3,81
109924,1,4,95
109924,2,4,34
109924,3,2,93
109925,1,6,26
109925,2,2,82
109925,3,2,61
109926,1,1,50
109926,2,4,100
109926,3,6,86
109927,1,6,78
109927,2,2,84
109927,3,4,48
109928,1,3,100
109928,2,3,76
109928,3,4,81
109929,1,2,88
109929,2,5,67
109929,3,4,84
109930,1,3,88
109930,2,1,92
109930,3,5,89
109931,1,3,100
109931,2,3,95
109931,3,4,52
109932,1,3,79
109932,2,3,97
109932,3,4,81
109933,1,1,82
109933,2,1,61
109933,3,3,84
109934,1,2,43
109934,2,2,94
109934,3,3,14
109935,1,1,53
109935,2,3,92
109935,3,1,83
109936,1,4,93
109936,2,6,26
109936,3,3,95
109937,1,5,92
109937,2,6,64
109937,3,4,77
109938,1,4,76
109938,2,4,85
109938,3,3,99
109939,1,5,92
109939,2,3,96
109939,3,3,77
109940,1,4,80
109940,2,3,73
109940,3,5,52
109941,1,3,60
109941,2,3,87
109941,3,3,100
109942,1,4,74
109942,2,4,62
109942,3,3,87
109943,1,4,32
109943,2,3,100
109943,3,5,73
109944,1,3,38
109944,2,6,82
109944,3,4,86
109945,1,3,79
109945,2,3,72
109945,3,4,98
109946,1,4,76
109946,2,5,85
109946,3,1,100
109947,1,1,49
109947,2,2,78
109947,3,2,73
109948,1,3,88
109948,2,4,85
109948,3,4,94
109949,1,4,77
109949,2,4,48
109949,3,2,88
109950,1,3,76
109950,2,3,38
109950,3,3,65
109951,1,3,82
109951,2,5,100
109951,3,4,86
109952,1,4,94
109952,2,3,81
109952,3,5,99
109953,1,4,83
109953,2,2,81
109953,3,1,79
109954,1,3,70
109954,2,5,30
109954,3,3,84
109955,1,3,59
109955,2,4,79
109955,3,3,86
109956,1,4,83
109956,2,4,92
109956,3,3,56
109957,1,5,23
109957,2,1,72
109957,3,3,69
109958,1,4,85
109958,2,3,72
109958,3,6,74
109959,1,3,70
109959,2,4,93
109959,3,4,67
109960,1,4,78
109960,2,5,76
109960,3,2,92
109961,1,5,89
109961,2,4,85
109961,3,2,89
109962,1,4,26
109962,2,3,81
109962,3,4,78
109963,1,3,69
109963,2,2,54
109963,3,5,68
109964,1,4,80
109964,2,3,77
109964,3,3,91
109965,1,4,81
109965,2,6,74
109965,3,5,55
109966,1,3,77
109966,2,2,30
109966,3,3,85
109967,1,4,89
109967,2,1,82
109967,3,1,71
109968,1,4,14
109968,2,4,88
109968,3,3,91
109969,1,3,86
109969,2,4,82
109969,3,4,74
109970,1,5,84
109970,2,2,99
109970,3,3,95
109971,1,4,80
109971,2,6,50
109971,3,5,94
109972,1,4,86
109972,2,5,74
109972,3,3,92
109973,1,4,33
109973,2,3,66
109973,3,4,98
109974,1,3,77
109974,2,5,91
109974,3,2,84
109975,1,4,85
109975,2,4,61
109975,3,3,79
109976,1,4,97
109976,2,4,75
109976,3,5,66
109977,1,1,76
109977,2,4,65
109977,3,4,73
109978,1,1,94
109978,2,4,83
109978,3,3,99
109979,1,4,57
109979,2,5,73
109979,3,3,90
109980,1,4,76
109980,2,1,43
109980,3,2,79
109981,1,4,55
109981,2,3,86
109981,3,3,77
109982,1,4,57
109982,2,4,76
109982,3,4,99
109983,1,4,85
109983,2,3,91
109983,3,2,75
109984,1,2,70
109984,2,4,72
109984,3,6,99
109985,1,2,70
109985,2,5,32
109985,3,1,90
109986,1,1,71
109986,2,2,85
109986,3,4,80
109987,1,3,70
109987,2,4,75
109987,3,4,80
109988,1,4,89
109988,2,3,91
109988,3,2,50
109989,1,6,84
109989,2,6,84
109989,3,5,80
109990,1,3,75
109990,2,4,76
109990,3,4,36
109991,1,6,77
109991,2,6,66
109991,3,4,83
109992,1,3,72
109992,2,2,31
109992,3,2,71
109993,1,4,92
109993,2,3,100
109993,3,1,95
109994,1,5,56
109994,2,6,76
109994,3,3,36
109995,1,3,95
109995,2,1,81
109995,3,4,93
109996,1,3,93
109996,2,3,81
109996,3,5,98
109997,1,4,82
109997,2,5,86
109997,3,3,91
109998,1,3,83
109998,2,4,88
109998,3,6,42
109999,1,2,49
109999,2,2,79
109999,3,6,83
110000,1,4,74
110000,2,3,100
110000,3,2,94
110001,1,3,85
110001,2,3,81
110001,3,2,100
110002,1,4,91
110002,2,3,79
110002,3,1,91
110003,1,1,41
110003,2,6,82
110003,3,2,100
110004,1,3,74
110004,2,3,78
110004,3,1,86
110005,1,3,24
110005,2,5,88
110005,3,4,78
110006,1,4,83
110006,2,1,100
110006,3,1,37
110007,1,3,77
110007,2,1,96
110007,3,5,93
110008,1,3,82
110008,2,3,73
110008,3,4,73
110009,1,3,84
110009,2,3,84
110009,3,3,69
110010,1,3,51
110010,2,4,94
110010,3,4,93
110011,1,3,73
110011,2,4,84
110011,3,1,78
110012,1,1,84
110012,2,4,85
110012,3,1,36
110013,1,5,95
110013,2,3,100
110013,3,4,71
110014,1,4,83
110014,2,5,83
110014,3,4,100
110015,1,4,98
110015,2,1,74
110015,3,6,83
110016,1,4,74
110016,2,3,72
110016,3,6,81
110017,1,3,76
110017,2,2,38
110017,3,4,70
110018,1,5,43
110018,2,3,83
110018,3,3,82
110019,1,6,53
110019,2,5,80
110019,3,4,82
110020,1,4,54
110020,2,4,92
110020,3,5,91
110021,1,2,69
110021,2,4,73
110021,3,3,83
110022,1,5,78
110022,2,5,87
110022,3,2,77
110023,1,4,70
110023,2,4,64
110023,3,1,77
110024,1,4,77
110024,2,3,74
110024,3,3,73
110025,1,6,25
110025,2,6,100
110025,3,3,81
110026,1,4,81
110026,2,2,70
110026,3,3,38
110027,1,3,95
110027,2,4,86
110027,3,4,93
110028,1,4,51
110028,2,4,82
110028,3,4,89
110029,1,1,76
110029,2,4,20
110029,3,4,100
110030,1,4,70
110030,2,3,79
110030,3,3,98
110031,1,3,82
110031,2,3,99
110031,3,5,76
110032,1,4,57
110032,2,1,77
110032,3,3,76
110033,1,5,85
110033,2,4,84
110033,3,3,62
110034,1,4,83
110034,2,5,86
110034,3,3,78
110035,1,5,70
110035,2,4,98
110035,3,6,91
110036,1,4,100
110036,2,2,76
110036,3,4,55
110037,1,1,79
110037,2,2,78
110037,3,2,78
110038,1,6,87
110038,2,2,87
110038,3,4,90
110039,1,4,96
110039,2,4,77
110039,3,5,76
110040,1,5,20
110040,2,4,72
110040,3,1,79
110041,1,3,81
110041,2,4,80
110041,3,5,60
110042,1,3,88
110042,2,3,95
110042,3,3,98
110043,1,2,89
110043,2,4,89
110043,3,1,64
110044,1,3,72
110044,2,4,12
110044,3,1,82
110045,1,4,53
110045,2,6,87
110045,3,3,74
110046,1,3,74
110046,2,4,91
110046,3,3,66
110047,1,3,74
110047,2,4,90
110047,3,1,70
110048,1,1,76
110048,2,5,73
110048,3,5,86
110049,1,2,96
110049,2,4,76
110049,3,4,78
110050,1,4,46
110050,2,5,85
110050,3,3,70
110051,1,3,76
110051,2,2,71
110051,3,5,48
110052,1,4,75
110052,2,6,68
110052,3,4,89
110053,1,4,77
110053,2,3,85
110053,3,3,85
110054,1,3,73
110054,2,4,80
110054,3,4,79
110055,1,2,76
110055,2,5,81
110055,3,5,76
110056,1,1,44
110056,2,4,96
110056,3,4,35
110057,1,3,63
110057,2,5,83
110057,3,4,75
110058,1,3,87
110058,2,4,65
110058,3,3,74
110059,1,3,82
110059,2,3,78
110059,3,4,89
110060,1,4,100
110060,2,1,60
110060,3,2,72
110061,1,4,100
110061,2,3,79
110061,3,4,90
110062,1,4,87
110062,2,4,72
110062,3,3,86
110063,1,3,73
110063,2,4,71
110063,3,4,71
110064,1,2,82
110064,2,3,51
110064,3,3,100
110065,1,2,90
110065,2,4,81
110065,3,4,99
110066,1,6,72
110066,2,4,89
110066,3,4,73
110067,1,3,71
110067,2,5,93
110067,3,2,78
110068,1,3,75
110068,2,4,44
110068,3,3,45
110069,1,4,90
110069,2,3,78
110069,3,1,97
110070,1,2,92
110070,2,4,79
110070,3,1,77
110071,1,4,49
110071,2,5,71
110071,3,5,38
110072,1,5,87
110072,2,4,81
110072,3,4,94
110073,1,4,89
110073,2,4,71
110073,3,3,75
110074,1,4,80
110074,2,5,87
110074,3,5,71
110075,1,3,89
110075,2,4,86
110075,3,4,73
110076,1,3,88
110076,2,6,84
110076,3,3,77
110077,1,1,35
110077,2,4,88
110077,3,3,79
110078,1,3,70
110078,2,5,85
110078,3,1,96
110079,1,3,93
110079,2,5,80
110079,3,3,75
110080,1,2,93
110080,2,3,88
110080,3,4,84
110081,1,6,85
110081,2,3,80
110081,3,4,83
110082,1,1,50
110082,2,4,31
110082,3,4,100
110083,1,4,49
110083,2,6,76
110083,3,3,91
110084,1,3,94
110084,2,4,93
110084,3,4,88
110085,1,3,85
110085,2,3,58
110085,3,1,76
110086,1,4,98
110086,2,4,83
110086,3,4,72
110087,1,4,76
110087,2,1,71
110087,3,5,76
110088,1,5,44
110088,2,4,50
110088,3,3,76
110089,1,4,95
110089,2,4,91
110089,3,3,36
110090,1,4,78
110090,2,3,85
110090,3,4,72
110091,1,4,75
110091,2,4,89
110091,3,1,73
110092,1,3,48
110092,2,5,71
110092,3,4,71
110093,1,2,72
110093,2,6,78
110093,3,3,79
110094,1,4,92
110094,2,5,87
110094,3,4,71
110095,1,3,87
110095,2,1,75
110095,3,2,70
110096,1,1,91
110096,2,5,76
110096,3,3,76
110097,1,2,96
110097,2,4,58
110097,3,5,78
110098,1,3,98
110098,2,4,82
110098,3,6,100
110099,1,4,91
110099,2,3,90
110099,3,1,12
110100,1,3,84
110100,2,4,63
110100,3,3,84
110101,1,3,100
110101,2,3,80
110101,3,2,67
110102,1,3,85
110102,2,4,100
110102,3,4,16
110103,1,4,100
110103,2,6,76
110103,3,4,51
110104,1,5,91
110104,2,1,44
110104,3,4,100
110105,1,4,87
110105,2,3,80
110105,3,4,53
110106,1,3,68
110106,2,3,83
110106,3,4,100
110107,1,5,93
110107,2,4,83
110107,3,3,50
110108,1,4,85
110108,2,2,83
110108,3,4,77
110109,1,2,78
110109,2,6,78
110109,3,5,88
110110,1,6,81
110110,2,4,95
110110,3,4,97
110111,1,5,70
110111,2,4,63
110111,3,5,76
110112,1,4,48
110112,2,3,84
110112,3,3,89
110113,1,3,75
110113,2,2,86
110113,3,6,81
110114,1,4,82
110114,2,4,30
110114,3,3,32
110115,1,3,85
110115,2,3,81
110115,3,3,85
110116,1,3,82
110116,2,3,96
110116,3,4,95
110117,1,3,73
110117,2,3,95
110117,3,3,84
110118,1,5,47
110118,2,3,78
110118,3,3,79
110119,1,3,88
110119,2,4,81
110119,3,3,91
110120,1,4,94
110120,2,4,84
110120,3,4,89
110121,1,5,82
110121,2,2,100
110121,3,3,74
110122,1,3,39
110122,2,4,83
110122,3,5,53
110123,1,4,89
110123,2,4,21
110123,3,4,98
110124,1,6,81
110124,2,1,73
110124,3,3,91
110125,1,3,34
110125,2,3,44
110125,3,4,82
110126,1,1,96
110126,2,4,84
110126,3,6,96
110127,1,5,89
110127,2,3,75
110127,3,5,78
110128,1,3,98
110128,2,3,97
110128,3,5,79
110129,1,3,91
110129,2,4,77
110129,3,4,68
110130,1,5,70
110130,2,3,71
110130,3,4,78
110131,1,3,89
110131,2,3,51
110131,3,6,70
110132,1,5,73
110132,2,3,56
110132,3,1,75
110133,1,1,56
110133,2,4,74
110133,3,3,73
110134,1,3,78
110134,2,4,63
110134,3,3,21
110135,1,1,71
110135,2,5,85
110135,3,5,72
110136,1,5,48
110136,2,4,75
110136,3,3,100
110137,1,6,79
110137,2,4,81
110137,3,2,88
110138,1,2,72
110138,2,4,59
110138,3,3,79
110139,1,4,100
110139,2,5,100
110139,3,4,81
110140,1,4,31
110140,2,3,80
110140,3,4,100
110141,1,3,97
110141,2,5,71
110141,3,3,93
110142,1,2,93
110142,2,4,71
110142,3,4,99
110143,1,3,52
110143,2,4,97
110143,3,3,78
110144,1,3,86
110144,2,3,53
110144,3,3,91
110145,1,3,90
110145,2,2,77
110145,3,3,79
110146,1,5,73
110146,2,5,91
110146,3,4,70
110147,1,4,42
110147,2,5,82
110147,3,4,84
110148,1,4,87
110148,2,4,89
110148,3,3,93
110149,1,2,93
110149,2,1,72
110149,3,4,75
110150,1,2,62
110150,2,4,11
110150,3,3,78
110151,1,4,34
110151,2,3,43
110151,3,3,72
110152,1,2,66
110152,2,4,73
110152,3,5,75
110153,1,4,100
110153,2,3,86
110153,3,4,95
110154,1,4,84
110154,2,3,92
110154,3,2,82
110155,1,3,79
110155,2,4,50
110155,3,3,52
110156,1,4,76
110156,2,1,88
110156,3,2,72
110157,1,2,72
110157,2,3,76
110157,3,6,100
110158,1,3,88
110158,2,4,100
110158,3,6,100
110159,1,5,65
110159,2,4,84
110159,3,4,73
110160,1,1,78
110160,2,3,84
110160,3,6,72
110161,1,5,75
110161,2,3,44
110161,3,4,58
110162,1,4,87
110162,2,3,83
110162,3,1,75
110163,1,4,84
110163,2,3,92
110163,3,3,78
110164,1,5,53
110164,2,6,97
110164,3,2,74
110165,1,3,87
110165,2,2,95
110165,3,3,82
110166,1,3,100
110166,2,3,25
110166,3,4,58
110167,1,2,78
110167,2,4,83
110167,3,4,96
110168,1,4,76
110168,2,3,83
110168,3,3,53
110169,1,4,80
110169,2,3,87
110169,3,3,76
110170,1,3,77
110170,2,5,93
110170,3,6,80
110171,1,4,39
110171,2,3,25
110171,3,4,77
110172,1,1,72
110172,2,4,94
110172,3,4,95
110173,1,2,73
110173,2,3,100
110173,3,5,87
110174,1,4,77
110174,2,4,76
110174,3,4,100
110175,1,4,100
110175,2,5,45
110175,3,1,87
110176,1,4,79
110176,2,5,79
110176,3,5,78
110177,1,5,98
110177,2,5,57
110177,3,2,70
110178,1,3,77
110178,2,4,94
110178,3,3,99
110179,1,3,36
110179,2,5,91
110179,3,5,92
110180,1,5,89
110180,2,5,100
110180,3,5,79
110181,1,4,85
110181,2,5,70
110181,3,5,25
110182,1,3,90
110182,2,1,70
110182,3,2,80
110183,1,2,81
110183,2,3,80
110183,3,3,54
110184,1,1,53
110184,2,6,98
110184,3,4,86
110185,1,4,91
110185,2,1,59
110185,3,3,89
110186,1,1,97
110186,2,5,82
110186,3,4,80
110187,1,4,86
110187,2,1,86
110187,3,3,100
110188,1,4,64
110188,2,3,81
110188,3,4,80
110189,1,5,81
110189,2,2,84
110189,3,4,52
110190,1,1,75
110190,2,5,56
110190,3,4,72
110191,1,1,95
110191,2,2,67
110191,3,4,80
110192,1,6,87
110192,2,1,10
110192,3,4,76
110193,1,4,71
110193,2,1,44
110193,3,1,71
110194,1,3,79
110194,2,6,96
110194,3,3,85
110195,1,3,81
110195,2,1,48
110195,3,3,94
110196,1,4,76
110196,2,2,87
110196,3,5,80
110197,1,4,56
110197,2,2,91
110197,3,6,100
110198,1,4,83
110198,2,3,88
110198,3,4,67
110199,1,2,59
110199,2,3,84
110199,3,4,72
110200,1,4,97
110200,2,3,72
110200,3,4,89
110201,1,2,88
110201,2,1,82
110201,3,4,80
110202,1,2,98
110202,2,4,86
110202,3,3,100
110203,1,4,77
110203,2,4,88
110203,3,4,81
110204,1,5,80
110204,2,6,92
110204,3,5,89
110205,1,3,98
110205,2,5,84
110205,3,4,94
110206,1,3,79
110206,2,6,79
110206,3,5,84
110207,1,3,91
110207,2,4,86
110207,3,1,71
110208,1,3,84
110208,2,3,88
110208,3,3,58
110209,1,4,96
110209,2,1,94
110209,3,4,92
110210,1,6,85
110210,2,4,31
110210,3,1,73
110211,1,4,95
110211,2,4,73
110211,3,4,84
110212,1,5,71
110212,2,6,90
110212,3,5,37
110213,1,4,85
110213,2,3,79
110213,3,3,83
110214,1,3,86
110214,2,4,78
110214,3,5,74
110215,1,1,100
110215,2,4,88
110215,3,4,73
110216,1,3,77
110216,2,5,75
110216,3,4,72
110217,1,5,76
110217,2,5,93
110217,3,5,43
110218,1,1,100
110218,2,4,78
110218,3,5,100
110219,1,4,52
110219,2,3,80
110219,3,4,17
110220,1,1,87
110220,2,3,78
110220,3,4,56
110221,1,3,98
110221,2,2,93
110221,3,2,100
110222,1,3,50
110222,2,4,79
110222,3,4,76
110223,1,4,70
110223,2,3,74
110223,3,3,94
110224,1,4,93
110224,2,2,77
110224,3,2,83
110225,1,4,79
110225,2,3,66
110225,3,3,83
110226,1,4,60
110226,2,4,74
110226,3,3,36
110227,1,4,100
110227,2,5,100
110227,3,5,96
110228,1,3,93
110228,2,4,71
110228,3,3,90
110229,1,5,89
110229,2,3,98
110229,3,2,79
110230,1,1,60
110230,2,3,87
110230,3,4,14
110231,1,5,59
110231,2,3,75
110231,3,4,89
110232,1,4,54
110232,2,5,81
110232,3,1,80
110233,1,3,10
110233,2,3,58
110233,3,3,96
110234,1,3,87
110234,2,3,88
110234,3,4,86
110235,1,1,87
110235,2,3,86
110235,3,3,32
110236,1,5,59
110236,2,3,78
110236,3,6,45
110237,1,4,76
110237,2,6,99
110237,3,3,35
110238,1,4,71
110238,2,4,82
110238,3,5,27
110239,1,3,87
110239,2,2,82
110239,3,2,71
110240,1,5,71
110240,2,1,33
110240,3,4,86
110241,1,5,64
110241,2,3,76
110241,3,4,100
110242,1,5,81
110242,2,5,85
110242,3,4,85
110243,1,2,48
110243,2,3,78
110243,3,5,73
110244,1,3,67
110244,2,3,70
110244,3,4,39
110245,1,4,71
110245,2,4,44
110245,3,5,87
110246,1,3,78
110246,2,5,75
110246,3,3,58
110247,1,2,45
110247,2,2,83
110247,3,3,38
110248,1,3,86
110248,2,4,96
110248,3,6,60
110249,1,1,95
110249,2,3,83
110249,3,5,90
110250,1,2,100
110250,2,1,81
110250,3,3,78
110251,1,4,73
110251,2,1,72
110251,3,1,86
110252,1,4,81
110252,2,4,83
110252,3,4,83
110253,1,3,83
110253,2,3,29
110253,3,4,80
110254,1,4,45
110254,2,6,38
110254,3,3,39
110255,1,1,85
110255,2,4,53
110255,3,3,42
110256,1,6,58
110256,2,3,95
110256,3,4,86
110257,1,4,94
110257,2,4,72
110257,3,4,79
110258,1,5,90
110258,2,1,99
110258,3,3,100
110259,1,4,92
110259,2,3,75
110259,3,4,97
110260,1,5,41
110260,2,4,78
110260,3,2,78
110261,1,4,71
110261,2,3,99
110261,3,1,90
110262,1,5,96
110262,2,4,81
110262,3,3,80
110263,1,4,54
110263,2,6,100
110263,3,5,66
110264,1,4,75
110264,2,2,56
110264,3,6,79
110265,1,3,78
110265,2,4,70
110265,3,2,77
110266,1,5,87
110266,2,3,66
110266,3,3,73
110267,1,3,85
110267,2,3,96
110267,3,4,77
110268,1,2,77
110268,2,2,95
110268,3,3,95
110269,1,3,78
110269,2,5,75
110269,3,3,82
110270,1,3,99
110270,2,1,77
110270,3,4,100
110271,1,3,97
110271,2,2,72
110271,3,3,30
110272,1,3,86
110272,2,4,72
110272,3,4,65
110273,1,4,72
110273,2,5,87
110273,3,5,13
110274,1,3,95
110274,2,1,57
110274,3,2,74
110275,1,4,98
110275,2,4,95
110275,3,5,28
110276,1,6,83
110276,2,4,92
110276,3,4,84
110277,1,3,77
110277,2,3,80
110277,3,4,76
110278,1,2,88
110278,2,3,81
110278,3,3,71
110279,1,5,89
110279,2,2,81
110279,3,3,96
110280,1,4,67
110280,2,2,98
110280,3,4,68
110281,1,4,86
110281,2,3,79
110281,3,3,80
110282,1,5,86
110282,2,4,82
110282,3,3,78
110283,1,3,80
110283,2,2,79
110283,3,1,25
110284,1,2,65
110284,2,4,51
110284,3,2,84
110285,1,3,87
110285,2,1,77
110285,3,3,90
110286,1,4,70
110286,2,5,94
110286,3,3,74
110287,1,5,64
110287,2,4,75
110287,3,1,81
110288,1,4,72
110288,2,5,90
110288,3,1,97
110289,1,5,77
110289,2,4,97
110289,3,5,78
110290,1,4,85
110290,2,5,89
110290,3,4,98
110291,1,2,19
110291,2,3,75
110291,3,3,95
110292,1,2,91
110292,2,4,97
110292,3,2,99
110293,1,3,98
110293,2,4,81
110293,3,3,54
110294,1,4,72
110294,2,3,59
110294,3,3,87
110295,1,4,94
110295,2,3,86
110295,3,5,81
110296,1,4,45
110296,2,4,56
110296,3,5,10
110297,1,1,54
110297,2,3,71
110297,3,4,76
110298,1,4,85
110298,2,2,85
110298,3,5,74
110299,1,4,93
110299,2,4,100
110299,3,3,76
110300,1,2,72
110300,2,4,74
110300,3,5,84
110301,1,2,90
110301,2,3,86
110301,3,4,65
110302,1,3,94
110302,2,1,95
110302,3,4,89
110303,1,3,80
110303,2,4,81
110303,3,4,87
110304,1,5,40
110304,2,5,76
110304,3,4,82
110305,1,3,98
110305,2,3,77
110305,3,4,83
110306,1,2,74
110306,2,2,74
110306,3,3,100
110307,1,3,58
110307,2,4,70
110307,3,3,85
110308,1,2,85
110308,2,3,100
110308,3,4,77
110309,1,4,72
110309,2,6,75
110309,3,1,91
110310,1,4,87
110310,2,4,100
110310,3,5,91
110311,1,3,21
110311,2,4,83
110311,3,3,81
110312,1,4,78
110312,2,4,93
110312,3,4,29
110313,1,3,87
110313,2,4,25
110313,3,3,93
110314,1,3,93
110314,2,4,90
110314,3,1,17
110315,1,3,72
110315,2,2,98
110315,3,2,22
110316,1,3,52
110316,2,5,58
110316,3,5,83
110317,1,4,76
110317,2,4,54
110317,3,5,79
110318,1,1,90
110318,2,3,64
110318,3,3,77
110319,1,3,78
110319,2,4,74
110319,3,3,66
110320,1,3,40
110320,2,4,74
110320,3,5,74
110321,1,3,81
110321,2,3,62
110321,3,3,96
110322,1,4,93
110322,2,4,89
110322,3,4,78
110323,1,3,58
110323,2,4,99
110323,3,2,72
110324,1,4,78
110324,2,3,91
110324,3,3,62
110325,1,4,85
110325,2,4,58
110325,3,4,62
110326,1,5,54
110326,2,1,82
110326,3,3,73
110327,1,4,66
110327,2,5,66
110327,3,3,60
110328,1,5,84
110328,2,5,89
110328,3,4,24
110329,1,6,54
110329,2,4,79
110329,3,3,100
110330,1,5,81
110330,2,4,87
110330,3,2,83
110331,1,5,76
110331,2,5,88
110331,3,5,67
110332,1,4,88
110332,2,3,93
110332,3,3,57
110333,1,5,78
110333,2,4,100
110333,3,1,75
110334,1,5,82
110334,2,4,31
110334,3,3,87
110335,1,3,100
110335,2,6,84
110335,3,4,86
110336,1,5,77
110336,2,5,72
110336,3,4,100
110337,1,4,80
110337,2,4,93
110337,3,2,97
110338,1,4,75
110338,2,4,71
110338,3,4,98
110339,1,2,70
110339,2,1,70
110339,3,4,90
110340,1,3,38
110340,2,1,58
110340,3,5,31
110341,1,1,74
110341,2,4,100
110341,3,3,82
110342,1,4,92
110342,2,3,38
110342,3,5,84
110343,1,1,82
110343,2,3,93
110343,3,2,88
110344,1,4,56
110344,2,4,70
110344,3,5,85
110345,1,3,80
110345,2,4,90
110345,3,4,79
110346,1,3,92
110346,2,3,71
110346,3,4,84
110347,1,1,53
110347,2,3,100
110347,3,3,71
110348,1,6,82
110348,2,2,87
110348,3,4,84
110349,1,3,98
110349,2,4,74
110349,3,6,74
110350,1,4,67
110350,2,2,100
110350,3,5,75
110351,1,6,45
110351,2,5,80
110351,3,2,78
110352,1,1,77
110352,2,4,75
110352,3,4,88
110353,1,3,89
110353,2,4,86
110353,3,6,97
110354,1,4,20
110354,2,3,72
110354,3,1,32
110355,1,4,75
110355,2,5,91
110355,3,5,75
110356,1,6,10
110356,2,3,72
110356,3,1,35
110357,1,4,71
110357,2,5,63
110357,3,5,23
110358,1,3,97
110358,2,3,77
110358,3,5,42
110359,1,3,89
110359,2,6,90
110359,3,6,75
110360,1,5,78
110360,2,4,86
110360,3,3,78
110361,1,3,58
110361,2,3,70
110361,3,4,67
110362,1,1,81
110362,2,4,60
110362,3,6,80
110363,1,5,81
110363,2,3,88
110363,3,4,97
110364,1,2,72
110364,2,1,78
110364,3,6,78
110365,1,3,87
110365,2,1,78
110365,3,2,83
110366,1,3,100
110366,2,4,37
110366,3,4,74
110367,1,3,76
110367,2,3,82
110367,3,5,91
110368,1,5,92
110368,2,3,63
110368,3,4,89
110369,1,6,87
110369,2,6,56
110369,3,3,73
110370,1,3,77
110370,2,3,88
110370,3,4,75
110371,1,4,71
110371,2,4,76
110371,3,1,86
110372,1,4,77
110372,2,3,70
110372,3,3,88
110373,1,3,92
110373,2,5,70
110373,3,2,91
110374,1,3,58
110374,2,3,73
110374,3,3,78
110375,1,3,28
110375,2,4,75
110375,3,2,74
110376,1,4,45
110376,2,3,81
110376,3,5,45
110377,1,3,79
110377,2,1,87
110377,3,2,89
110378,1,4,91
110378,2,3,87
110378,3,4,91
110379,1,4,71
110379,2,3,80
110379,3,2,100
110380,1,4,100
110380,2,2,77
110380,3,1,75
110381,1,4,83
110381,2,3,90
110381,3,4,87
110382,1,3,83
110382,2,3,62
110382,3,4,80
110383,1,3,77
110383,2,3,89
110383,3,3,86
110384,1,4,93
110384,2,6,78
110384,3,3,76
110385,1,4,91
110385,2,2,70
110385,3,4,74
110386,1,1,73
110386,2,1,83
110386,3,4,100
110387,1,3,83
110387,2,4,88
110387,3,3,87
110388,1,1,59
110388,2,4,96
110388,3,4,11
110389,1,4,66
110389,2,4,79
110389,3,4,86
110390,1,3,33
110390,2,3,90
110390,3,4,82
110391,1,1,63
110391,2,2,85
110391,3,2,67
110392,1,3,77
110392,2,4,82
110392,3,4,57
110393,1,2,89
110393,2,4,12
110393,3,2,86
110394,1,1,77
110394,2,3,71
110394,3,6,70
110395,1,1,70
110395,2,4,72
110395,3,1,72
110396,1,4,79
110396,2,3,70
110396,3,3,72
110397,1,3,85
110397,2,4,71
110397,3,4,78
110398,1,4,79
110398,2,3,93
110398,3,4,46
110399,1,3,89
110399,2,3,80
110399,3,5,70
110400,1,4,34
110400,2,4,93
110400,3,4,51
110401,1,4,81
110401,2,5,81
110401,3,4,73
110402,1,3,88
110402,2,6,100
110402,3,3,98
110403,1,1,85
110403,2,2,89
110403,3,4,77
110404,1,3,86
110404,2,4,80
110404,3,4,100
110405,1,2,74
110405,2,3,58
110405,3,5,100
110406,1,6,89
110406,2,4,72
110406,3,5,56
110407,1,4,90
110407,2,4,71
110407,3,4,88
110408,1,4,84
110408,2,3,74
110408,3,3,100
110409,1,2,85
110409,2,3,82
110409,3,4,90
110410,1,4,77
110410,2,4,92
110410,3,4,79
110411,1,3,100
110411,2,4,86
110411,3,1,76
110412,1,5,86
110412,2,6,92
110412,3,5,77
110413,1,2,42
110413,2,1,95
110413,3,3,75
110414,1,3,89
110414,2,1,73
110414,3,4,100
110415,1,5,21
110415,2,1,76
110415,3,4,100
110416,1,5,83
110416,2,5,88
110416,3,4,99
110417,1,4,84
110417,2,2,65
110417,3,3,76
110418,1,6,57
110418,2,2,79
110418,3,1,87
110419,1,5,32
110419,2,4,75
110419,3,4,70
110420,1,1,39
110420,2,2,100
110420,3,3,81
110421,1,3,99
110421,2,3,71
110421,3,1,89
110422,1,4,72
110422,2,1,80
110422,3,2,82
110423,1,6,92
110423,2,3,72
110423,3,2,39
110424,1,4,85
110424,2,3,76
110424,3,3,57
110425,1,5,78
110425,2,4,73
110425,3,3,74
110426,1,6,100
110426,2,4,97
110426,3,4,92
110427,1,1,92
110427,2,3,77
110427,3,3,73
110428,1,4,62
110428,2,5,56
110428,3,1,68
110429,1,3,86
110429,2,6,77
110429,3,3,78
110430,1,3,84
110430,2,3,79
110430,3,4,86
110431,1,1,65
