02-656,Pocieszen,Warszawa,Mazowieckie,
02-495,Poczty Gdanskiej,Warszawa,Mazowieckie,
02-732,Podbipiety,Warszawa,Mazowieckie,
02-221,Podborska,Warszawa,Mazowieckie,
02-798,Podgrzybkow,Warszawa,Mazowieckie,
02-921,Podgorska,Warszawa,Mazowieckie,
02-324,Podpulkownika Grzymaly,Warszawa,Mazowieckie,
02-776,Podpulkownika Kiedacza Zbigniewa Stanislawa,Warszawa,Mazowieckie,
02-285,Pograniczna,Warszawa,Mazowieckie,
02-777,Polaka Benedykta,Warszawa,Mazowieckie,
02-918,Polanicka,Warszawa,Mazowieckie,
02-822,Poleczki,Warszawa,Mazowieckie,
02-777,Polinezyjska,Warszawa,Mazowieckie,
02-798,Polnej Rozy,Warszawa,Mazowieckie,
02-826,Poloneza,Warszawa,Mazowieckie,
02-775,Polskie Drogi,Warszawa,Mazowieckie,
02-750,Pomidorowa,Warszawa,Mazowieckie,
02-971,Ponczowa,Warszawa,Mazowieckie,
02-310,Poniecka,Warszawa,Mazowieckie,
02-196,Popas,Warszawa,Mazowieckie,
02-226,Popularna,Warszawa,Mazowieckie,from 72 to last from 73 to last
02-473,Popularna,Warszawa,Mazowieckie,from 2 to 70 from 1 to 71
02-995,Poranek,Warszawa,Mazowieckie,
02-225,Porcelanowa,Warszawa,Mazowieckie,
02-459,Poroninska,Warszawa,Mazowieckie,
02-764,Portofino,Warszawa,Mazowieckie,
02-757,Pory,Warszawa,Mazowieckie,
02-495,Posag 7 Panien,Warszawa,Mazowieckie,
02-676,Postepu,Warszawa,Mazowieckie,
02-400,Potazowa,Warszawa,Mazowieckie,
02-717,Potoki,Warszawa,Mazowieckie,
02-448,Potrzebna,Warszawa,Mazowieckie,
02-971,Potulkaly,Warszawa,Mazowieckie,
02-903,Powsinska,Warszawa,Mazowieckie,from 24 to last from 29 to last
02-920,Powsinska,Warszawa,Mazowieckie,from 2 to 22 from 1 to 27
02-398,Powstancow Wielkopolskich,Warszawa,Mazowieckie,
02-454,Poziomkowa,Warszawa,Mazowieckie,
02-881,Pozytywki,Warszawa,Mazowieckie,
02-973,Prawdziwka,Warszawa,Mazowieckie,
02-495,Prawnicza,Warszawa,Mazowieckie,
02-495,Prazmowska,Warszawa,Mazowieckie,
02-072,Prezydencka,Warszawa,Mazowieckie,
02-209,Profesora Mierzejewskiego Henryka,Warszawa,Mazowieckie,
02-507,Profesora Paszkowskiego Waclawa,Warszawa,Mazowieckie,
02-093,Profesora Pogorzelskiego Witolda,Warszawa,Mazowieckie,
02-074,Prokuratorska,Warszawa,Mazowieckie,
02-428,Promienista,Warszawa,Mazowieckie,
02-262,Prudnicka,Warszawa,Mazowieckie,
02-118,Pruszkowska,Warszawa,Mazowieckie,from 2 to 6 from 1 to 11
02-119,Pruszkowska,Warszawa,Mazowieckie,from 8 to last from 13 to last
02-497,Prystora Aleksandra,Warszawa,Mazowieckie,
02-226,Pryzmaty,Warszawa,Mazowieckie,
02-469,Przecznica,Warszawa,Mazowieckie,
02-964,Przedatki,Warszawa,Mazowieckie,
02-433,Przednia,Warszawa,Mazowieckie,
02-241,Przedpole,Warszawa,Mazowieckie,
02-654,Przejazd,Warszawa,Mazowieckie,
02-496,Przejazdowa,Warszawa,Mazowieckie,
02-971,Przekorna,Warszawa,Mazowieckie,
02-361,Przemyska,Warszawa,Mazowieckie,
02-496,Przemyslawa,Warszawa,Mazowieckie,
02-407,Przepiorki,Warszawa,Mazowieckie,from 2 to 20 from 1 to last
02-410,Przepiorki,Warszawa,Mazowieckie,from 22 to last
02-469,Przesmyk,Warszawa,Mazowieckie,
02-793,Przy Bazantarni,Warszawa,Mazowieckie,
02-943,Przy Bernardynskiej Wodzie,Warszawa,Mazowieckie,
02-495,Przy Forcie,Warszawa,Mazowieckie,
02-749,Przy Grobli,Warszawa,Mazowieckie,
02-384,Przy Parku,Warszawa,Mazowieckie,
02-777,Przybylskiego Czeslawa,Warszawa,Mazowieckie,
02-962,Przyczolkowa,Warszawa,Mazowieckie,from 210 to last from 121 to last
02-968,Przyczolkowa,Warszawa,Mazowieckie,from 2 to 208 from 1 to 119
02-402,Przylecka,Warszawa,Mazowieckie,
02-995,Pretowa,Warszawa,Mazowieckie,
02-969,Ptysiowa,Warszawa,Mazowieckie,
02-837,Puchaczy,Warszawa,Mazowieckie,
02-851,Puchalska,Warszawa,Mazowieckie,
02-811,Pustuleczki,Warszawa,Mazowieckie,
02-785,Puszczyka,Warszawa,Mazowieckie,
02-876,Puzonistow,Warszawa,Mazowieckie,
02-508,Pulawska,Warszawa,Mazowieckie,from 27 to 55
02-512,Pulawska,Warszawa,Mazowieckie,from 14 to 38
02-515,Pulawska,Warszawa,Mazowieckie,from 1 to 25
02-559,Pulawska,Warszawa,Mazowieckie,from 40 to 52
02-566,Pulawska,Warszawa,Mazowieckie,from 2 to 12A
02-592,Pulawska,Warszawa,Mazowieckie,from 54 to 60
02-595,Pulawska,Warszawa,Mazowieckie,from 57 to 107
02-603,Pulawska,Warszawa,Mazowieckie,from 62 to 88
02-620,Pulawska,Warszawa,Mazowieckie,from 90 to 132
02-624,Pulawska,Warszawa,Mazowieckie,from 134 to 150
02-670,Pulawska,Warszawa,Mazowieckie,from 152 to 244
02-684,Pulawska,Warszawa,Mazowieckie,from 246 to 268
02-707,Pulawska,Warszawa,Mazowieckie,from 109 to 125
02-715,Pulawska,Warszawa,Mazowieckie,from 127 to 247
02-740,Pulawska,Warszawa,Mazowieckie,from 249 to 255
02-769,Pulawska,Warszawa,Mazowieckie,from 257 to 281
02-785,Pulawska,Warszawa,Mazowieckie,from 283 to 357
02-801,Pulawska,Warszawa,Mazowieckie,from 359 to 455
02-819,Pulawska,Warszawa,Mazowieckie,from 270 to 372
02-844,Pulawska,Warszawa,Mazowieckie,from 457 to 569
02-845,Pulawska,Warszawa,Mazowieckie,from 374 to 422
02-884,Pulawska,Warszawa,Mazowieckie,from 424 to last
02-885,Pulawska,Warszawa,Mazowieckie,from 571 to last
02-793,Pulkownika Balo Zoltana,Warszawa,Mazowieckie,
02-649,Pulku Baszta,Warszawa,Mazowieckie,
02-495,Puzaka Kazimierza,Warszawa,Mazowieckie,
02-828,Pysznianska,Warszawa,Mazowieckie,
02-823,Polksiezyca,Warszawa,Mazowieckie,
02-661,Pecherska,Warszawa,Mazowieckie,
02-778,Plaskowickiej Filipiny,Warszawa,Mazowieckie,from 2 to last
02-791,Plaskowickiej Filipiny,Warszawa,Mazowieckie,from 1 to last
02-635,Platowcowa,Warszawa,Mazowieckie,
02-490,Plomyka,Warszawa,Mazowieckie,
02-047,Pluga Adama,Warszawa,Mazowieckie,
02-470,Pluzanska,Warszawa,Mazowieckie,
02-633,Plywacka,Warszawa,Mazowieckie,
02-713,Plycwianska,Warszawa,Mazowieckie,
02-793,Raabego Henryka,Warszawa,Mazowieckie,
02-751,Rabarbarowa,Warszawa,Mazowieckie,
02-912,Rabczanska,Warszawa,Mazowieckie,
02-673,Racjonalizacji,Warszawa,Mazowieckie,
02-117,Raclawicka,Warszawa,Mazowieckie,from 142 to last from 127 to last
02-601,Raclawicka,Warszawa,Mazowieckie,from 2 to 46 from 1 to 35
02-634,Raclawicka,Warszawa,Mazowieckie,from 48 to 140 from 37 to 125
02-137,Radarowa,Warszawa,Mazowieckie,
02-323,Radomska,Warszawa,Mazowieckie,
02-496,Radziwillowny Barbary,Warszawa,Mazowieckie,
02-654,Rajska,Warszawa,Mazowieckie,
02-816,Rajskich Ptakow,Warszawa,Mazowieckie,
02-495,Rakietnikow,Warszawa,Mazowieckie,
02-517,Rakowiecka,Warszawa,Mazowieckie,from 2 to 2D from 1 to 27
02-519,Rakowiecka,Warszawa,Mazowieckie,from 2E to 4A from 29 to 33
02-521,Rakowiecka,Warszawa,Mazowieckie,from 6 to 24 from 35 to 43A
02-528,Rakowiecka,Warszawa,Mazowieckie,from 26 to 30 from 45 to 57
02-532,Rakowiecka,Warszawa,Mazowieckie,from 32 to last from 59 to last
02-496,Rakuszanki Elzbiety,Warszawa,Mazowieckie,
02-838,Raniuszka,Warszawa,Mazowieckie,
02-045,Rapackiego Wincentego,Warszawa,Mazowieckie,
02-026,Raszynska,Warszawa,Mazowieckie,from 2 to 46 from 1 to 17
02-033,Raszynska,Warszawa,Mazowieckie,from 48 to last from 19 to last
02-842,Rataja Macieja,Warszawa,Mazowieckie,
02-495,Rawska,Warszawa,Mazowieckie,
02-292,Rebusowa,Warszawa,Mazowieckie,
02-441,Redaktorska,Warszawa,Mazowieckie,
02-080,Referendarska,Warszawa,Mazowieckie,
02-495,Regulska,Warszawa,Mazowieckie,
02-053,Reja Mikolaja,Warszawa,Mazowieckie,
02-843,Rejewskiego Mariana,Warszawa,Mazowieckie,
02-441,Rejonowa,Warszawa,Mazowieckie,
02-654,Rejsu,Warszawa,Mazowieckie,
02-516,Rejtana Tadeusza,Warszawa,Mazowieckie,
02-796,Relaksowa,Warszawa,Mazowieckie,
02-768,Renety,Warszawa,Mazowieckie,
02-797,Reprezentacyjna,Warszawa,Mazowieckie,
02-956,Resorowa,Warszawa,Mazowieckie,
02-243,Rezerwowa,Warszawa,Mazowieckie,
02-495,Robinii,Warszawa,Mazowieckie,
02-261,Robotnicza,Warszawa,Mazowieckie,
02-495,Rodakowskiego Henryka,Warszawa,Mazowieckie,
02-685,Rodziny Hiszpanskich,Warszawa,Mazowieckie,
02-781,Roentgena Wilhelma Konrada,Warszawa,Mazowieckie,
02-131,Rokitnicka,Warszawa,Mazowieckie,
02-348,Rokosowska,Warszawa,Mazowieckie,
02-729,Rolna,Warszawa,Mazowieckie,
02-784,Romera Eugeniusza,Warszawa,Mazowieckie,
02-356,Rondo Zeslancow Syberyjskich,Warszawa,Mazowieckie,
02-798,Rosnowskiego Michala,Warszawa,Mazowieckie,
02-998,Rosochata,Warszawa,Mazowieckie,
02-786,Rosola Jana,Warszawa,Mazowieckie,from 2 to last from 1 to 1
02-796,Rosola Jana,Warszawa,Mazowieckie,from 3 to last
02-593,Rostafinskich J. J.,Warszawa,Mazowieckie,
02-996,Rosy,Warszawa,Mazowieckie,
02-781,Rotmistrza Pileckiego Witolda,Warszawa,Mazowieckie,
02-951,Rotmistrzowska,Warszawa,Mazowieckie,
02-828,Roztoki,Warszawa,Mazowieckie,
02-983,Rubinkowska,Warszawa,Mazowieckie,
02-182,Ruchliwa,Warszawa,Mazowieckie,
02-997,Ruczaj,Warszawa,Mazowieckie,
02-069,Rudawska,Warszawa,Mazowieckie,
02-830,Rumby,Warszawa,Mazowieckie,
02-956,Rumiana,Warszawa,Mazowieckie,
02-495,Rumiankowa,Warszawa,Mazowieckie,
02-956,Rutkiewicz Wandy,Warszawa,Mazowieckie,
02-831,Rybaltow,Warszawa,Mazowieckie,from 40 to last from 41 to last
02-886,Rybaltow,Warszawa,Mazowieckie,from 2 to 38 from 1 to 39
02-806,Rybitwy,Warszawa,Mazowieckie,
02-405,Rybnicka,Warszawa,Mazowieckie,from 2 to 38 from 1 to 27
02-432,Rybnicka,Warszawa,Mazowieckie,from 40 to last from 29 to last
02-973,Rydzowa,Warszawa,Mazowieckie,
02-495,Rydzynska,Warszawa,Mazowieckie,
02-916,Rymanowska,Warszawa,Mazowieckie,
02-654,Rymarska,Warszawa,Mazowieckie,
02-495,Rynkowa,Warszawa,Mazowieckie,
02-828,Rysy,Warszawa,Mazowieckie,
02-483,Ryzowa,Warszawa,Mazowieckie,from 2 to 34 from 1 to 27
02-495,Ryzowa,Warszawa,Mazowieckie,from 36 to last from 29 to last
02-798,Rzekotki,Warszawa,Mazowieckie,
02-748,Rzodkiewki,Warszawa,Mazowieckie,
02-697,Rzymowskiego Wincentego,Warszawa,Mazowieckie,
02-235,Rownolegla,Warszawa,Mazowieckie,
02-548,Rozana,Warszawa,Mazowieckie,from 2 to 20 from 1 to 29
02-569,Rozana,Warszawa,Mazowieckie,from 22 to last from 31 to last
02-505,Rozyckiego Ludomira,Warszawa,Mazowieckie,
02-267,Rekodzielnicza,Warszawa,Mazowieckie,
02-174,Sabaly,Warszawa,Mazowieckie,
02-283,Salomejska,Warszawa,Mazowieckie,
02-830,Samby,Warszawa,Mazowieckie,
02-652,Samochodowa,Warszawa,Mazowieckie,
02-829,Samsonowska,Warszawa,Mazowieckie,
02-567,Sandomierska,Warszawa,Mazowieckie,
02-110,Sanocka,Warszawa,Mazowieckie,from 2 to 10 from 1 to 11
02-111,Sanocka,Warszawa,Mazowieckie,from 12 to last from 13 to last
02-979,Santocka,Warszawa,Mazowieckie,
02-263,Saperow,Warszawa,Mazowieckie,
02-868,Sarabandy,Warszawa,Mazowieckie,
02-761,Sardynska,Warszawa,Mazowieckie,
02-972,Sarmacka,Warszawa,Mazowieckie,
02-144,Sasanki,Warszawa,Mazowieckie,
02-751,Salatkowa,Warszawa,Mazowieckie,
02-282,Scholastykow,Warszawa,Mazowieckie,
02-178,Sekundowa,Warszawa,Mazowieckie,
02-790,Sengera Jana Cichego,Warszawa,Mazowieckie,
02-830,Serenady,Warszawa,Mazowieckie,
02-233,Serwituty,Warszawa,Mazowieckie,
02-758,Sewastopolska,Warszawa,Mazowieckie,
02-641,Sibeliusa Jana,Warszawa,Mazowieckie,
02-988,Siedliskowa,Warszawa,Mazowieckie,
02-946,Sielanki,Warszawa,Mazowieckie,
02-106,Siemienskiego Jozefa,Warszawa,Mazowieckie,
02-122,Sierpinskiego Waclawa,Warszawa,Mazowieckie,
02-360,Siewierska,Warszawa,Mazowieckie,
02-495,Silaczki,Warszawa,Mazowieckie,
02-377,Skarzynskiego Stanislawa,Warszawa,Mazowieckie,
02-161,Skawinska,Warszawa,Mazowieckie,
02-978,Skalacka,Warszawa,Mazowieckie,
02-269,Skibicka,Warszawa,Mazowieckie,
02-482,Sklepowa,Warszawa,Mazowieckie,
02-104,Skorochod-Majewskiego Walentego,Warszawa,Mazowieckie,
02-495,Skoroszewska,Warszawa,Mazowieckie,
02-250,Skromna,Warszawa,Mazowieckie,
02-726,Skrzetuskiego,Warszawa,Mazowieckie,
02-176,Skrzydlata,Warszawa,Mazowieckie,
02-166,"Skwer Bazy Lotniczej ""Luzyce""",Warszawa,Mazowieckie,
02-509,Skwer Malkowskich Olgi i Andrzeja,Warszawa,Mazowieckie,
02-536,Skwer Slonimskiego Antoniego,Warszawa,Mazowieckie,
02-465,Skladowa,Warszawa,Mazowieckie,
02-050,Sklodowskiej-Curie Marii,Warszawa,Mazowieckie,
02-679,Smoluchowskiego Mariana,Warszawa,Mazowieckie,
02-678,Smyczkowa,Warszawa,Mazowieckie,
02-930,Sobieskiego Jana,Warszawa,Mazowieckie,from 20 to 90 from 15 to 49
02-941,Sobieskiego Jana,Warszawa,Mazowieckie,from 51 to 89
02-957,Sobieskiego Jana,Warszawa,Mazowieckie,from 2 to 18 from 1 to 13
02-908,Sobolewska,Warszawa,Mazowieckie,
02-492,Sobotki,Warszawa,Mazowieckie,
02-760,Soczi,Warszawa,Mazowieckie,
02-939,Solankowa,Warszawa,Mazowieckie,
02-070,Solariego Antoniego,Warszawa,Mazowieckie,
02-482,Solipska,Warszawa,Mazowieckie,
02-879,Solistow,Warszawa,Mazowieckie,
02-142,Solinska,Warszawa,Mazowieckie,
02-744,Sonaty,Warszawa,Mazowieckie,
02-928,Sopocka,Warszawa,Mazowieckie,
02-495,Sosnkowskiego Kazimierza,Warszawa,Mazowieckie,
02-784,Sosnowskiego Oskara,Warszawa,Mazowieckie,
02-790,"Sotta Kazimierza ""Sokola""",Warszawa,Mazowieckie,
02-758,Sozopolska,Warszawa,Mazowieckie,
02-934,Spalska,Warszawa,Mazowieckie,
02-637,Spartanska,Warszawa,Mazowieckie,
02-984,Spiralna,Warszawa,Mazowieckie,
02-495,Spisaka Michala,Warszawa,Mazowieckie,
02-302,Spiska,Warszawa,Mazowieckie,
02-846,Sporna,Warszawa,Mazowieckie,
02-658,Sportowa,Warszawa,Mazowieckie,
02-205,Stadionowa,Warszawa,Mazowieckie,
02-466,Stajenna,Warszawa,Mazowieckie,
02-998,Starodawna,Warszawa,Mazowieckie,
02-497,Starodeby,Warszawa,Mazowieckie,
02-458,Starowiejska,Warszawa,Mazowieckie,
02-516,Staroscinska,Warszawa,Mazowieckie,
02-248,Startowa,Warszawa,Mazowieckie,
02-638,Staszowska,Warszawa,Mazowieckie,
02-979,Statkowskiego Romana,Warszawa,Mazowieckie,
02-258,Statyczna,Warszawa,Mazowieckie,
02-467,Stawy,Warszawa,Mazowieckie,
02-253,Stefczyka Franciszka,Warszawa,Mazowieckie,
02-747,Steinhausa Hugo,Warszawa,Mazowieckie,
02-251,Sterna Abrahama,Warszawa,Mazowieckie,
02-190,Stoicka,Warszawa,Mazowieckie,
02-252,Stokrotki,Warszawa,Mazowieckie,
02-787,Stoklosy,Warszawa,Mazowieckie,
02-136,Strubiczow,Warszawa,Mazowieckie,
02-298,Struga Andrzeja,Warszawa,Mazowieckie,
02-791,Stryjenskich,Warszawa,Mazowieckie,
02-776,Strzeleckiego Pawla Edmunda,Warszawa,Mazowieckie,
02-735,Studencka,Warszawa,Mazowieckie,
02-661,Stwosza Wita,Warszawa,Mazowieckie,
02-495,Suchy Las,Warszawa,Mazowieckie,
02-761,Sueska,Warszawa,Mazowieckie,
02-833,Sukienna,Warszawa,Mazowieckie,
02-678,Sulimy,Warszawa,Mazowieckie,
02-139,Sulmierzycka,Warszawa,Mazowieckie,
02-040,Supinskiego Jozefa,Warszawa,Mazowieckie,
02-785,Surowieckiego Wawrzynca,Warszawa,Mazowieckie,
02-676,Suwak,Warszawa,Mazowieckie,
02-286,Sworzniowa,Warszawa,Mazowieckie,
02-926,Swoszowicka,Warszawa,Mazowieckie,
02-266,Sycowska,Warszawa,Mazowieckie,
02-761,Sycylijska,Warszawa,Mazowieckie,
02-787,Symfonii,Warszawa,Mazowieckie,
02-450,Sympatyczna,Warszawa,Mazowieckie,
02-893,Synogarlicy,Warszawa,Mazowieckie,
02-902,Sypniewska,Warszawa,Mazowieckie,
02-639,Syrynska,Warszawa,Mazowieckie,
02-987,Syta,Warszawa,Mazowieckie,from 100 to last from 85 to last
02-993,Syta,Warszawa,Mazowieckie,from 2 to 98 from 1 to 83
02-495,Szamoty,Warszawa,Mazowieckie,
02-495,Szancera Jana Marcina,Warszawa,Mazowieckie,
02-290,Szarady,Warszawa,Mazowieckie,
02-609,Szarotki,Warszawa,Mazowieckie,
02-605,Szczekocinska,Warszawa,Mazowieckie,
02-482,Szczera,Warszawa,Mazowieckie,
02-778,Szczuki Mieczyslawa,Warszawa,Mazowieckie,
02-752,Szczypiorkowa,Warszawa,Mazowieckie,
02-454,Szczesna,Warszawa,Mazowieckie,
02-352,Szczesliwicka,Warszawa,Mazowieckie,from 2 to 8 from 1 to 19
02-353,Szczesliwicka,Warszawa,Mazowieckie,from 10 to last from 21 to last
02-960,Szermentowskiego Jozefa,Warszawa,Mazowieckie,
02-777,Szolc Rogozinskiego Stefana,Warszawa,Mazowieckie,
02-495,Szomanskiego Andrzeja,Warszawa,Mazowieckie,
02-882,Szopienicka,Warszawa,Mazowieckie,
02-750,Szpinakowa,Warszawa,Mazowieckie,
02-855,Sztajerka,Warszawa,Mazowieckie,
02-654,Sztormowa,Warszawa,Mazowieckie,
02-678,Szturmowa,Warszawa,Mazowieckie,
02-408,Szuberta Franciszka,Warszawa,Mazowieckie,from 2 to 48 from 1 to 43
02-425,Szuberta Franciszka,Warszawa,Mazowieckie,from 50 to last from 45 to last
02-356,Szujskiego Jozefa,Warszawa,Mazowieckie,
02-847,Szumiaca,Warszawa,Mazowieckie,
02-654,Szuwary,Warszawa,Mazowieckie,
02-151,Szybowcowa,Warszawa,Mazowieckie,
02-983,Szymanowka,Warszawa,Mazowieckie,
02-654,Szyprow,Warszawa,Mazowieckie,
02-285,Szyszkowa,Warszawa,Mazowieckie,
02-812,Sojki,Warszawa,Mazowieckie,
02-116,Sachocka,Warszawa,Mazowieckie,
02-995,Sagi,Warszawa,Mazowieckie,
02-992,Saznista,Warszawa,Mazowieckie,
02-081,Sedziowska,Warszawa,Mazowieckie,
02-313,Sekocinska,Warszawa,Mazowieckie,
02-796,Sepa-Szarzynskiego Mikolaja,Warszawa,Mazowieckie,
02-495,Slawka Walerego,Warszawa,Mazowieckie,
02-979,Slawkowska,Warszawa,Mazowieckie,
02-497,Slawoja-Skladkowskiego Felicjana,Warszawa,Mazowieckie,
02-814,Slonki,Warszawa,Mazowieckie,
02-170,Slowicza,Warszawa,Mazowieckie,
02-309,Slupecka,Warszawa,Mazowieckie,
02-495,Slupska,Warszawa,Mazowieckie,
02-784,Sluzby Polsce,Warszawa,Mazowieckie,
02-699,Taborowa,Warszawa,Mazowieckie,
02-647,Tagore'a Rabindrannatha,Warszawa,Mazowieckie,
02-829,Taneczna,Warszawa,Mazowieckie,
02-825,Tango,Warszawa,Mazowieckie,
02-168,Tapicerska,Warszawa,Mazowieckie,
02-023,Tarczynska,Warszawa,Mazowieckie,from 12 to last from 11 to last
02-025,Tarczynska,Warszawa,Mazowieckie,from 2 to 10 from 1 to 9
02-680,Tarniny,Warszawa,Mazowieckie,
02-654,Tawerny,Warszawa,Mazowieckie,
02-150,Tanskiego Czeslawa,Warszawa,Mazowieckie,
02-677,Tasmowa,Warszawa,Mazowieckie,
02-468,Technikow,Warszawa,Mazowieckie,
02-602,Tenisowa,Warszawa,Mazowieckie,
02-495,Tomcia Palucha,Warszawa,Mazowieckie,
02-491,Tomnicka,Warszawa,Mazowieckie,
02-495,Traktorzystow,Warszawa,Mazowieckie,
02-850,Tramblanki,Warszawa,Mazowieckie,
02-858,Transportowcow,Warszawa,Mazowieckie,
02-165,Trapez,Warszawa,Mazowieckie,
02-842,Trele,Warszawa,Mazowieckie,
02-261,Trojanska,Warszawa,Mazowieckie,
02-850,Trombity,Warszawa,Mazowieckie,
02-859,Trubadurow,Warszawa,Mazowieckie,
02-971,Trufle,Warszawa,Mazowieckie,
02-929,Truskawiecka,Warszawa,Mazowieckie,
02-079,Trybunalska,Warszawa,Mazowieckie,
02-446,Trzcinowa,Warszawa,Mazowieckie,
02-381,Trzech Budrysow,Warszawa,Mazowieckie,
02-278,Trzos,Warszawa,Mazowieckie,
02-986,Trojpolowa,Warszawa,Mazowieckie,
02-695,Tuchlinska,Warszawa,Mazowieckie,
02-843,Tukana,Warszawa,Mazowieckie,
02-430,Tumska,Warszawa,Mazowieckie,
02-889,Turkawki,Warszawa,Mazowieckie,
02-633,Turystyczna,Warszawa,Mazowieckie,
02-985,Tuzinowa,Warszawa,Mazowieckie,
02-615,Tyniecka,Warszawa,Mazowieckie,from 20 to 28 from 25 to 29
02-621,Tyniecka,Warszawa,Mazowieckie,from 30 to last from 31 to last
02-630,Tyniecka,Warszawa,Mazowieckie,from 2 to 18 from 1 to 23
02-481,Tynkarska,Warszawa,Mazowieckie,
02-828,Uhrocie,Warszawa,Mazowieckie,
02-654,Ukryta,Warszawa,Mazowieckie,
02-685,Uniechowskiego Antoniego,Warszawa,Mazowieckie,
02-036,Uniwersytecka,Warszawa,Mazowieckie,
02-967,Uprawna,Warszawa,Mazowieckie,
02-397,Urbanistow,Warszawa,Mazowieckie,
02-943,Urle,Warszawa,Mazowieckie,
02-954,Urodzajna,Warszawa,Mazowieckie,
02-605,Ursynowska,Warszawa,Mazowieckie,
02-419,Urszuli,Warszawa,Mazowieckie,from 1 to last
02-141,Ustrzycka,Warszawa,Mazowieckie,
02-386,Usypiskowa,Warszawa,Mazowieckie,
02-963,Vogla Zygmunta,Warszawa,Mazowieckie,from 2 to 36 from 1 to 9
02-990,Vogla Zygmunta,Warszawa,Mazowieckie,from 38 to last from 11 to last
02-971,Waflowa,Warszawa,Mazowieckie,
02-223,Wagonowa,Warszawa,Mazowieckie,
02-354,Wahadlo,Warszawa,Mazowieckie,
02-828,Waksmundzka,Warszawa,Mazowieckie,
02-849,Walczyka,Warszawa,Mazowieckie,
02-969,Waniliowa,Warszawa,Mazowieckie,
02-828,Wantule,Warszawa,Mazowieckie,
02-654,Warowna,Warszawa,Mazowieckie,
02-063,Warszewickiego Krzysztofa,Warszawa,Mazowieckie,
02-913,Waszkowskiego Aleksandra,Warszawa,Mazowieckie,
02-034,Wawelska,Warszawa,Mazowieckie,from 60 to last from 1 to last
02-059,Wawelska,Warszawa,Mazowieckie,from 2 to 8
02-061,Wawelska,Warszawa,Mazowieckie,from 10 to 36
02-067,Wawelska,Warszawa,Mazowieckie,from 38 to 58
02-986,Wal Zawadowski,Warszawa,Mazowieckie,
02-619,Wejnerta Aleksandra,Warszawa,Mazowieckie,
02-833,Welwetowa,Warszawa,Mazowieckie,
02-833,Welniana,Warszawa,Mazowieckie,
02-698,Wiartel,Warszawa,Mazowieckie,
02-998,Wiechy,Warszawa,Mazowieckie,
02-657,Wielicka,Warszawa,Mazowieckie,from 28 to last from 19 to last
02-664,Wielicka,Warszawa,Mazowieckie,from 2 to 26 from 1 to 17
02-952,Wiertnicza,Warszawa,Mazowieckie,from 26 to last from 25 to last
02-958,Wiertnicza,Warszawa,Mazowieckie,from 2 to 24 from 1 to 23
02-147,Wiezowa,Warszawa,Mazowieckie,
02-954,Wiktorii Wiedenskiej,Warszawa,Mazowieckie,
02-575,Wiktorska,Warszawa,Mazowieckie,from 96 to last from 97 to last
02-582,Wiktorska,Warszawa,Mazowieckie,from 34 to 94 from 67 to 95
02-587,Wiktorska,Warszawa,Mazowieckie,from 2 to 32 from 1 to 65
02-159,Winiarska,Warszawa,Mazowieckie,
02-095,Winnicka,Warszawa,Mazowieckie,
02-145,Wirazowa,Warszawa,Mazowieckie,from 44 to last from 39 to last
02-158,Wirazowa,Warszawa,Mazowieckie,from 2 to 42 from 1 to 37
02-983,Witkowskiego Andrzeja,Warszawa,Mazowieckie,
02-114,Wislicka,Warszawa,Mazowieckie,
02-520,Wisniowa,Warszawa,Mazowieckie,from 36 to last from 39 to last
02-545,Wisniowa,Warszawa,Mazowieckie,from 16 to 34 from 21 to 37
02-563,Wisniowa,Warszawa,Mazowieckie,from 2 to 14 from 1 to 19
02-824,Wodzirejow,Warszawa,Mazowieckie,
02-196,Wolborska,Warszawa,Mazowieckie,
02-098,Wolnej Wszechnicy,Warszawa,Mazowieckie,
02-625,Woronicza Jana Pawla,Warszawa,Mazowieckie,from 2 to 20 from 1 to 25
02-640,Woronicza Jana Pawla,Warszawa,Mazowieckie,from 22 to last from 27 to last
02-908,Woziwody,Warszawa,Mazowieckie,
02-507,Woloska,Warszawa,Mazowieckie,from 58 to last from 131 to last
02-583,Woloska,Warszawa,Mazowieckie,from 32 to 56 from 9 to 129
02-675,Woloska,Warszawa,Mazowieckie,from 2 to 30 from 1 to 7
02-553,Wrotkowa,Warszawa,Mazowieckie,
02-978,Wroblewskiego Walerego,Warszawa,Mazowieckie,
02-966,Wycieczka,Warszawa,Mazowieckie,
02-820,Wyczolki,Warszawa,Mazowieckie,
02-698,Wydminska,Warszawa,Mazowieckie,
02-654,Wygledowska,Warszawa,Mazowieckie,
02-654,Wyjazd,Warszawa,Mazowieckie,
02-186,Wykusz,Warszawa,Mazowieckie,
02-677,Wynalazek,Warszawa,Mazowieckie,
02-966,Wyprawa,Warszawa,Mazowieckie,
02-928,Wysowska,Warszawa,Mazowieckie,
02-654,Wytworna,Warszawa,Mazowieckie,
02-830,Wedrowcow,Warszawa,Mazowieckie,
02-319,Wegierska,Warszawa,Mazowieckie,
02-173,Wegorzewska,Warszawa,Mazowieckie,
02-336,Wlochowska,Warszawa,Mazowieckie,
02-231,Wlodarzewska,Warszawa,Mazowieckie,from 90 to 110 from 97 to 101
02-384,Wlodarzewska,Warszawa,Mazowieckie,from 2 to 68 from 1 to 75
